entryId,名称,模型,名字颜色（1灰 2绿 3蓝 4紫 5金 6红）,类型(-1，分身半透明；-2，头顶；-3不透明),宠物半身像,怪物帮手提示对白,发招对白
9014010,龙象精,20028,,,20028,,
9014109,异面怪,100009,,,100009,,
9014110,玄武,20042,,,20042,,
9014209,石巨人,100024,,,100024,,
9014210,深渊之龙,100039,,,100039,,
9014309,蝶精灵,100010,,,100010,,
9014310,棕熊,20008,,,20008,,
9014409,古树精,100013,,,100013,,
9014410,小白虎,20011,,,20011,,
9014509,五毒蝎,100021,,,100021,,
9014510,粉红兔,20002,,,20002,,
9014609,冰火螳螂,100016,,,100016,,
9014610,魑,100041,,,100041,,
9014709,异面怪,100009,,,100009,,
9014710,剑邪,20012,,,20012,,
9014809,古树精,100013,,,100013,,
9014810,圣灵蝶,17004,,,17004,,
9014909,剑魂,100012,,,100012,,
9014910,靡籁,100036,,,100036,,
9015009,剑魂,100012,,,100012,,
9015010,剑邪,20012,,,20012,,
9015109,石狮,100007,,,100007,,
9015110,冰龙,20030,,,20030,,
9015209,异面怪,100009,,,100009,,
9015210,熊精,20009,,,20009,,
9015309,木鱼怪,100026,,,100026,,
9015310,白虎,20041,,,20041,,
9015409,石巨人,100024,,,100024,,
9015410,狮驼,20046,,,20046,,
9015509,木鱼怪,100026,,,100026,,
9015510,朱雀,20039,,,20039,,
9015609,蛮牛,100006,,,100006,,
9015610,玄武,20042,,,20042,,
9015709,蛮牛,100006,,,100006,,
9015710,鲨鱼精,20007,,,20007,,
9015809,石巨人,100024,,,100024,,
9015810,阎罗王,17008,,,17008,,
9015909,硬壳龟,100027,,,100027,,
9015910,鹿力大仙,20047,,,20047,,
9016009,小乌龟,100001,,,100001,,
9016010,剑邪,20012,,,20012,,
9016109,剑魂,100012,,,100012,,
9016110,虎力大仙,20044,,,20044,,
9016209,冰火螳螂,100016,,,100016,,
9016210,深渊之龙,100039,,,100039,,
9016309,灵猴,100023,,,100023,,
9016310,逸琼玄女,100032,,,100032,,
9016409,小僵尸,100019,,,100019,,
9016410,桃花仙子,17003,,,17003,,
9016509,剑魂,100012,,,100012,,
9016510,棕熊,20008,,,20008,,
9016609,邪毒蜂,100018,,,100018,,
9016610,上官清,100031,,,100031,,
9016709,石巨人,100024,,,100024,,
9016710,流浪剑客,17005,,,17005,,
9016809,蚌精,100005,,,100005,,
9016810,白熊精,20015,,,20015,,
9016909,白熊精,20015,,,20015,,
9016910,封蛇,20032,,,20032,,
9017009,冰火螳螂,100016,,,100016,,
9017010,水龙,20038,,,20038,,
9017109,石狮,100007,,,100007,,
9017110,龙龟,20017,,,20017,,
9017209,寒霜狼,100011,,,100011,,
9017210,九尾狐,20016,,,20016,,
9017309,利刃猿,100028,,,100028,,
9017310,鬼武者,20033,,,20033,,
9017409,异面怪,100009,,,100009,,
9017410,宠物剑邪,100030,,,100030,,
9017509,跳跳鼠,100004,,,100004,,
9017510,狐妖,20004,,,20004,,
9017609,麟鹿,100015,,,100015,,
9017610,剑侠兔,20031,,,20031,,
9017709,异面怪,100009,,,100009,,
9017710,靡籁,100036,,,100036,,
9017809,石巨人,100024,,,100024,,
9017810,上官清,100031,,,100031,,
9017909,寒霜狼,100011,,,100011,,
9017910,星魔,20026,,,20026,,
9018009,古树精,100013,,,100013,,
9018010,宠物剑邪,100030,,,100030,,
9018109,灵猴,100023,,,100023,,
9018110,黑风老妖,20034,,,20034,,
9018209,蛮牛,100006,,,100006,,
9018210,逸琼玄女,100032,,,100032,,
9018309,古树精,100013,,,100013,,
9018310,多闻天王,17006,,,17006,,
9018409,蚌精,100005,,,100005,,
9018410,鬼武者,20033,,,20033,,
9018509,白熊精,20015,,,20015,,
9018510,重明鸟,20013,,,20013,,
9018609,石巨人,100024,,,100024,,
9018610,招财猫,20035,,,20035,,
9018709,石狮,100007,,,100007,,
9018710,猪刚鬣,20043,,,20043,,
9018809,古树精,100013,,,100013,,
9018810,流浪剑客,17005,,,17005,,
9018909,石巨人,100024,,,100024,,
9018910,阎罗王,17008,,,17008,,
9019009,巫龟,100022,,,100022,,
9019010,上官清,100031,,,100031,,
9019109,灵猴,100023,,,100023,,
9019110,云中子,100034,,,100034,,
9019209,魔爪花,100025,,,100025,,
9019210,靡籁,100036,,,100036,,
9019309,巫龟,100022,,,100022,,
9019310,水龙,20038,,,20038,,
9019409,小乌龟,100001,,,100001,,
9019410,白虎,20041,,,20041,,
9019509,灵猴,100023,,,100023,,
9019510,月光蝶,17001,,,17001,,
9019609,五毒蝎,100021,,,100021,,
9019610,剑邪,20012,,,20012,,
9019709,古树精,100013,,,100013,,
9019710,小白虎,20011,,,20011,,
9019809,魔爪花,100025,,,100025,,
9019810,黑风老妖,20034,,,20034,,
9019909,林妖,100014,,,100014,,
9019910,龙龟,20017,,,20017,,
9020009,石巨人,100024,,,100024,,
9020010,虎力大仙,20044,,,20044,,
9020109,石巨人,100024,,,100024,,
9020110,阎罗王,17008,,,17008,,
9020209,硬壳龟,100027,,,100027,,
9020210,狐妖,20004,,,20004,,
9020309,利刃猿,100028,,,100028,,
9020310,鹿力大仙,20047,,,20047,,
9020409,寒霜狼,100011,,,100011,,
9020410,剑灵,20006,,,20006,,
9020509,寒霜狼,100011,,,100011,,
9020510,鲛人,20003,,,20003,,
9020609,小僵尸,100019,,,100019,,
9020610,雷震子,17010,,,17010,,
9020709,瞌睡蛇,100020,,,100020,,
9020710,星魔,20026,,,20026,,
9020809,跳跳鼠,100004,,,100004,,
9020810,剑灵,20006,,,20006,,
9020909,石狮,100007,,,100007,,
9020910,九尾狐,20016,,,20016,,
9021009,冰火螳螂,100016,,,100016,,
9021010,粉红兔,20002,,,20002,,
9021109,强盗,100002,,,100002,,
9021110,狐妖,20004,,,20004,,
9021209,蝶精灵,100010,,,100010,,
9021210,穷奇,100038,,,100038,,
9021309,异面怪,100009,,,100009,,
9021310,增长天王,17007,,,17007,,
9021409,灵猴,100023,,,100023,,
9021410,狻猊,20037,,,20037,,
9021509,跳跳鼠,100004,,,100004,,
9021510,逸琼玄女,100032,,,100032,,
9021609,山精,100029,,,100029,,
9021610,狮驼,20046,,,20046,,
9021709,利刃猿,100028,,,100028,,
9021710,黑风小妖,20020,,,20020,,
9021809,五毒蝎,100021,,,100021,,
9021810,穷奇,100038,,,100038,,
9021909,寒霜狼,100011,,,100011,,
9021910,云中子,100034,,,100034,,
9022009,寒霜狼,100011,,,100011,,
9022010,剑邪,20012,,,20012,,
9022109,剑魂,100012,,,100012,,
9022110,桃花仙子,17003,,,17003,,
9022209,邪毒蜂,100018,,,100018,,
9022210,小白虎,20011,,,20011,,
9022309,石狮,100007,,,100007,,
9022310,玄武,20042,,,20042,,
9022409,小僵尸,100019,,,100019,,
9022410,虎力大仙,20044,,,20044,,
9022509,小骷髅,100003,,,100003,,
9022510,晶魂,20018,,,20018,,
9022609,小僵尸,100019,,,100019,,
9022610,圣灵蝶,17004,,,17004,,
9022709,木鱼怪,100026,,,100026,,
9022710,云中子,100034,,,100034,,
9022809,炎魔,100017,,,100017,,
9022810,流浪剑客,17005,,,17005,,
9022909,巫龟,100022,,,100022,,
9022910,虎力大仙,20044,,,20044,,
9023009,蚌精,100005,,,100005,,
9023010,熊猫,20021,,,20021,,
9023109,蝶精灵,100010,,,100010,,
9023110,小白虎,20011,,,20011,,
9023209,寒霜狼,100011,,,100011,,
9023210,狐妖,20004,,,20004,,
9023309,剑魂,100012,,,100012,,
9023310,雷震子,17010,,,17010,,
9023409,蝶精灵,100010,,,100010,,
9023410,业魔,20027,,,20027,,
9023509,剑魂,100012,,,100012,,
9023510,深渊之龙,100039,,,100039,,
9023609,石狮,100007,,,100007,,
9023610,麒麟,20019,,,20019,,
9023709,山精,100029,,,100029,,
9023710,虎力大仙,20044,,,20044,,
9023809,强盗,100002,,,100002,,
9023810,剑灵,20006,,,20006,,
9023909,林妖,100014,,,100014,,
9023910,龙龟,20017,,,20017,,
9024009,蚌精,100005,,,100005,,
9024010,剑邪,20012,,,20012,,
9024109,冰火螳螂,100016,,,100016,,
9024110,重明鸟,20013,,,20013,,
9024209,山精,100029,,,100029,,
9024210,黑风小妖,20020,,,20020,,
9024309,林妖,100014,,,100014,,
9024310,冰龙,20030,,,20030,,
9024409,白熊精,20015,,,20015,,
9024410,靡籁,100036,,,100036,,
9024509,灵猴,100023,,,100023,,
9024510,逸琼玄女,100032,,,100032,,
9024609,白熊精,20015,,,20015,,
9024610,深渊之龙,100039,,,100039,,
9024709,魔爪花,100025,,,100025,,
9024710,冰龙,20030,,,20030,,
9024809,古树精,100013,,,100013,,
9024810,地狱三头犬,20025,,,20025,,
9024909,山精,100029,,,100029,,
9024910,黑风老妖,20034,,,20034,,
9025009,瞌睡蛇,100020,,,100020,,
9025010,鲛人,20003,,,20003,,
9025109,小乌龟,100001,,,100001,,
9025110,巨灵,20014,,,20014,,
9025209,炎魔,100017,,,100017,,
9025210,穷奇,100038,,,100038,,
9025309,硬壳龟,100027,,,100027,,
9025310,青龙,20040,,,20040,,
9025409,木鱼怪,100026,,,100026,,
9025410,猿猴,20024,,,20024,,
9025509,五毒蝎,100021,,,100021,,
9025510,玄武,20042,,,20042,,
9025609,魔爪花,100025,,,100025,,
9025610,虎力大仙,20044,,,20044,,
9025709,蝶精灵,100010,,,100010,,
9025710,九尾狐,20016,,,20016,,
9025809,古树精,100013,,,100013,,
9025810,月光蝶,17001,,,17001,,
9025909,白熊精,20015,,,20015,,
9025910,狮驼,20046,,,20046,,
9026009,小骷髅,100003,,,100003,,
9026010,熊精,20009,,,20009,,
9026109,强盗,100002,,,100002,,
9026110,麒麟,20019,,,20019,,
9026209,强盗,100002,,,100002,,
9026210,麒麟,20019,,,20019,,
9026309,利刃猿,100028,,,100028,,
9026310,狻猊,20037,,,20037,,
9026409,剑魂,100012,,,100012,,
9026410,招财猫,20035,,,20035,,
9026509,蛮牛,100006,,,100006,,
9026510,水龙,20038,,,20038,,
9026609,蛮牛,100006,,,100006,,
9026610,魅,100040,,,100040,,
9026709,石狮,100007,,,100007,,
9026710,小白虎,20011,,,20011,,
9026809,蚌精,100005,,,100005,,
9026810,地狱三头犬,20025,,,20025,,
9026909,魔爪花,100025,,,100025,,
9026910,冰龙,20030,,,20030,,
9027009,蛮牛,100006,,,100006,,
9027010,狻猊,20037,,,20037,,
9027109,小乌龟,100001,,,100001,,
9027110,熊猫,20021,,,20021,,
9027209,寒霜狼,100011,,,100011,,
9027210,月光蝶,17001,,,17001,,
9027309,小骷髅,100003,,,100003,,
9027310,月光蝶,17001,,,17001,,
9027409,利刃猿,100028,,,100028,,
9027410,猿猴,20024,,,20024,,
9027509,石狮,100007,,,100007,,
9027510,炼丹童子,17002,,,17002,,
9027609,灵猴,100023,,,100023,,
9027610,魑,100041,,,100041,,
9027709,木鱼怪,100026,,,100026,,
9027710,粉红兔,20002,,,20002,,
9027809,蝶精灵,100010,,,100010,,
9027810,多闻天王,17006,,,17006,,
9027909,魔爪花,100025,,,100025,,
9027910,圣灵蝶,17004,,,17004,,
9028009,山精,100029,,,100029,,
9028010,鲛人,20003,,,20003,,
9028109,白熊精,20015,,,20015,,
9028110,九尾狐,20016,,,20016,,
9028209,跳跳鼠,100004,,,100004,,
9028210,蟹精,20010,,,20010,,
9028309,古树精,100013,,,100013,,
9028310,雷震子,17010,,,17010,,
9028409,跳跳鼠,100004,,,100004,,
9028410,青龙,20040,,,20040,,
9028509,邪毒蜂,100018,,,100018,,
9028510,白象精,20029,,,20029,,
9028609,五毒蝎,100021,,,100021,,
9028610,黑风小妖,20020,,,20020,,
9028709,灵猴,100023,,,100023,,
9028710,鲛人,20003,,,20003,,
9028809,异面怪,100009,,,100009,,
9028810,熊猫,20021,,,20021,,
9028909,山精,100029,,,100029,,
9028910,鲨鱼精,20007,,,20007,,
9029009,冰火螳螂,100016,,,100016,,
9029010,酒仙,20036,,,20036,,
9029109,强盗,100002,,,100002,,
9029110,黑风小妖,20020,,,20020,,
9029209,邪毒蜂,100018,,,100018,,
9029210,朱雀,20039,,,20039,,
9029309,五毒蝎,100021,,,100021,,
9029310,九尾狐,20016,,,20016,,
9029409,麟鹿,100015,,,100015,,
9029410,云中子,100034,,,100034,,
9029509,小骷髅,100003,,,100003,,
9029510,魑,100041,,,100041,,
9029609,木鱼怪,100026,,,100026,,
9029610,魅,100040,,,100040,,
9029709,山精,100029,,,100029,,
9029710,靡籁,100036,,,100036,,
9029809,林妖,100014,,,100014,,
9029810,靡籁,100036,,,100036,,
9029909,小僵尸,100019,,,100019,,
9029910,穷奇,100038,,,100038,,
9030009,冰火螳螂,100016,,,100016,,
9030010,深渊之龙,100039,,,100039,,
5000109,魔爪花,100025,,,100025,,
5000110,白熊精,20015,,,20015,,
5000209,小骷髅,100003,,,100003,,
5000210,深渊之龙,100039,,,100039,,
5000309,白熊精,20015,,,20015,,
5000310,月光蝶,17001,,,17001,,
5000409,利刃猿,100028,,,100028,,
5000410,招财猫,20035,,,20035,,
5000509,林妖,100014,,,100014,,
5000510,流浪剑客,17005,,,17005,,
5000609,瞌睡蛇,100020,,,100020,,
5000610,朱雀,20039,,,20039,,
5000709,剑魂,100012,,,100012,,
5000710,鲛人,20003,,,20003,,
5000809,五毒蝎,100021,,,100021,,
5000810,小白虎,20011,,,20011,,
5000909,跳跳鼠,100004,,,100004,,
5000910,重明鸟,20013,,,20013,,
5001009,冰火螳螂,100016,,,100016,,
5001010,业魔,20027,,,20027,,
5001109,五毒蝎,100021,,,100021,,
5001110,圣灵蝶,17004,,,17004,,
5001209,木鱼怪,100026,,,100026,,
5001210,百花仙子,17009,,,17009,,
5001309,木鱼怪,100026,,,100026,,
5001310,冰龙,20030,,,20030,,
5001409,炎魔,100017,,,100017,,
5001410,熊精,20009,,,20009,,
5001509,魔爪花,100025,,,100025,,
5001510,玉冥真人,100033,,,100033,,
5001609,小骷髅,100003,,,100003,,
5001610,深渊之龙,100039,,,100039,,
5001709,麟鹿,100015,,,100015,,
5001710,百花仙子,17009,,,17009,,
5001809,剑魂,100012,,,100012,,
5001810,黑水玄蛇,20022,,,20022,,
5001909,邪毒蜂,100018,,,100018,,
5001910,小白虎,20011,,,20011,,
5002009,山精,100029,,,100029,,
5002010,黑风小妖,20020,,,20020,,
5002109,瞌睡蛇,100020,,,100020,,
5002110,忠勇兔,20001,,,20001,,
5002209,炎魔,100017,,,100017,,
5002210,玉冥真人,100033,,,100033,,
5002309,五毒蝎,100021,,,100021,,
5002310,封蛇,20032,,,20032,,
5002409,魔爪花,100025,,,100025,,
5002410,狮驼,20046,,,20046,,
5002509,巫龟,100022,,,100022,,
5002510,靡籁,100036,,,100036,,
5002609,小骷髅,100003,,,100003,,
5002610,鲨鱼精,20007,,,20007,,
5002709,魔爪花,100025,,,100025,,
5002710,宠物剑邪,100030,,,100030,,
5002809,石狮,100007,,,100007,,
5002810,宠物剑邪,100030,,,100030,,
5002909,蚌精,100005,,,100005,,
5002910,麒麟,20019,,,20019,,
5003009,跳跳鼠,100004,,,100004,,
5003010,忠勇兔,20001,,,20001,,
5003109,强盗,100002,,,100002,,
5003110,火灵,20023,,,20023,,
5003209,冰火螳螂,100016,,,100016,,
5003210,龙象精,20028,,,20028,,
5003309,硬壳龟,100027,,,100027,,
5003310,虎力大仙,20044,,,20044,,
5003409,魔爪花,100025,,,100025,,
5003410,火灵,20023,,,20023,,
5003509,巫龟,100022,,,100022,,
5003510,桃花仙子,17003,,,17003,,
5003609,林妖,100014,,,100014,,
5003610,猪刚鬣,20043,,,20043,,
5003709,五毒蝎,100021,,,100021,,
5003710,鹿力大仙,20047,,,20047,,
5003809,硬壳龟,100027,,,100027,,
5003810,剑灵,20006,,,20006,,
5003909,冰火螳螂,100016,,,100016,,
5003910,百花仙子,17009,,,17009,,
5004009,瞌睡蛇,100020,,,100020,,
5004010,冰龙,20030,,,20030,,
5004109,小骷髅,100003,,,100003,,
5004110,黑水玄蛇,20022,,,20022,,
5004209,小乌龟,100001,,,100001,,
5004210,晶魂,20018,,,20018,,
5004309,石狮,100007,,,100007,,
5004310,熊猫,20021,,,20021,,
5004409,白熊精,20015,,,20015,,
5004410,狐妖,20004,,,20004,,
5004509,跳跳鼠,100004,,,100004,,
5004510,小白虎,20011,,,20011,,
5004609,跳跳鼠,100004,,,100004,,
5004610,剑邪,20012,,,20012,,
5004709,寒霜狼,100011,,,100011,,
5004710,水龙,20038,,,20038,,
5004809,灵猴,100023,,,100023,,
5004810,靡籁,100036,,,100036,,
5004909,山精,100029,,,100029,,
5004910,白象精,20029,,,20029,,
5005009,邪毒蜂,100018,,,100018,,
5005010,鲨鱼精,20007,,,20007,,
5005109,五毒蝎,100021,,,100021,,
5005110,增长天王,17007,,,17007,,
5005209,石狮,100007,,,100007,,
5005210,百花仙子,17009,,,17009,,
5005309,石狮,100007,,,100007,,
5005310,黑风老妖,20034,,,20034,,
5005409,灵猴,100023,,,100023,,
5005410,狻猊,20037,,,20037,,
5005509,硬壳龟,100027,,,100027,,
5005510,黑水玄蛇,20022,,,20022,,
5005609,邪毒蜂,100018,,,100018,,
5005610,黑风老妖,20034,,,20034,,
5005709,寒霜狼,100011,,,100011,,
5005710,星魔,20026,,,20026,,
5005809,小骷髅,100003,,,100003,,
5005810,熊猫,20021,,,20021,,
5005909,炎魔,100017,,,100017,,
5005910,龙象精,20028,,,20028,,
5006009,灵猴,100023,,,100023,,
5006010,九尾狐,20016,,,20016,,
5006109,强盗,100002,,,100002,,
5006110,水龙,20038,,,20038,,
5006209,蛮牛,100006,,,100006,,
5006210,狻猊,20037,,,20037,,
5006309,瞌睡蛇,100020,,,100020,,
5006310,宠物剑邪,100030,,,100030,,
5006409,冰火螳螂,100016,,,100016,,
5006410,重明鸟,20013,,,20013,,
5006509,炎魔,100017,,,100017,,
5006510,炼丹童子,17002,,,17002,,
5006609,利刃猿,100028,,,100028,,
5006610,多闻天王,17006,,,17006,,
5006709,魔爪花,100025,,,100025,,
5006710,月光蝶,17001,,,17001,,
5006809,利刃猿,100028,,,100028,,
5006810,魅,100040,,,100040,,
5006909,跳跳鼠,100004,,,100004,,
5006910,剑邪,20012,,,20012,,
5007009,古树精,100013,,,100013,,
5007010,龙象精,20028,,,20028,,
5007109,剑魂,100012,,,100012,,
5007110,多闻天王,17006,,,17006,,
5007209,古树精,100013,,,100013,,
5007210,忠勇兔,20001,,,20001,,
5007309,蚌精,100005,,,100005,,
5007310,宠物剑邪,100030,,,100030,,
5007409,瞌睡蛇,100020,,,100020,,
5007410,冰龙,20030,,,20030,,
5007509,强盗,100002,,,100002,,
5007510,业魔,20027,,,20027,,
5007609,林妖,100014,,,100014,,
5007610,酒仙,20036,,,20036,,
5007709,强盗,100002,,,100002,,
5007710,招财猫,20035,,,20035,,
5007809,蛮牛,100006,,,100006,,
5007810,玉冥真人,100033,,,100033,,
5007909,石狮,100007,,,100007,,
5007910,麒麟,20019,,,20019,,
5008009,木鱼怪,100026,,,100026,,
5008010,蓝巨人,20045,,,20045,,
5008109,邪毒蜂,100018,,,100018,,
5008110,朱雀,20039,,,20039,,
5008209,魔爪花,100025,,,100025,,
5008210,熊猫,20021,,,20021,,
5008309,邪毒蜂,100018,,,100018,,
5008310,招财猫,20035,,,20035,,
5008409,剑魂,100012,,,100012,,
5008410,地狱三头犬,20025,,,20025,,
5008509,强盗,100002,,,100002,,
5008510,流浪剑客,17005,,,17005,,
5008609,巫龟,100022,,,100022,,
5008610,魅,100040,,,100040,,
5008709,寒霜狼,100011,,,100011,,
5008710,水龙,20038,,,20038,,
5008809,剑魂,100012,,,100012,,
5008810,黑水玄蛇,20022,,,20022,,
5008909,木鱼怪,100026,,,100026,,
5008910,狐妖,20004,,,20004,,
5009009,硬壳龟,100027,,,100027,,
5009010,狻猊,20037,,,20037,,
5009109,寒霜狼,100011,,,100011,,
5009110,蟹精,20010,,,20010,,
5009209,巫龟,100022,,,100022,,
5009210,玉冥真人,100033,,,100033,,
5009309,邪毒蜂,100018,,,100018,,
5009310,火灵,20023,,,20023,,
5009409,硬壳龟,100027,,,100027,,
5009410,猿猴,20024,,,20024,,
5009509,蚌精,100005,,,100005,,
5009510,九尾狐,20016,,,20016,,
5009609,木鱼怪,100026,,,100026,,
5009610,炼丹童子,17002,,,17002,,
5009709,石巨人,100024,,,100024,,
5009710,龙象精,20028,,,20028,,
5009809,巫龟,100022,,,100022,,
5009810,靡籁,100036,,,100036,,
5009909,利刃猿,100028,,,100028,,
5009910,龙象精,20028,,,20028,,
5010009,石巨人,100024,,,100024,,
5010010,狮驼,20046,,,20046,,
5010109,五毒蝎,100021,,,100021,,
5010110,黑风小妖,20020,,,20020,,
5010209,石狮,100007,,,100007,,
5010210,增长天王,17007,,,17007,,
5010309,五毒蝎,100021,,,100021,,
5010310,上官清,100031,,,100031,,
5010409,炎魔,100017,,,100017,,
5010410,靡籁,100036,,,100036,,
5010509,巫龟,100022,,,100022,,
5010510,熊猫,20021,,,20021,,
5010609,蛮牛,100006,,,100006,,
5010610,蓝巨人,20045,,,20045,,
5010709,五毒蝎,100021,,,100021,,
5010710,增长天王,17007,,,17007,,
5010809,冰火螳螂,100016,,,100016,,
5010810,黑风小妖,20020,,,20020,,
5010909,蝶精灵,100010,,,100010,,
5010910,地狱三头犬,20025,,,20025,,
5011009,林妖,100014,,,100014,,
5011010,朱雀,20039,,,20039,,
5011109,利刃猿,100028,,,100028,,
5011110,龙象精,20028,,,20028,,
5011209,麟鹿,100015,,,100015,,
5011210,云中子,100034,,,100034,,
5011309,寒霜狼,100011,,,100011,,
5011310,鲛人,20003,,,20003,,
5011409,灵猴,100023,,,100023,,
5011410,黑水玄蛇,20022,,,20022,,
5011509,利刃猿,100028,,,100028,,
5011510,冰龙,20030,,,20030,,
5011609,炎魔,100017,,,100017,,
5011610,白熊精,20015,,,20015,,
5011709,利刃猿,100028,,,100028,,
5011710,鬼武者,20033,,,20033,,
5011809,麟鹿,100015,,,100015,,
5011810,猪刚鬣,20043,,,20043,,
5011909,冰火螳螂,100016,,,100016,,
5011910,白熊精,20015,,,20015,,
5012009,林妖,100014,,,100014,,
5012010,鹿力大仙,20047,,,20047,,
5012109,蛮牛,100006,,,100006,,
5012110,魅,100040,,,100040,,
5012209,木鱼怪,100026,,,100026,,
5012210,剑灵,20006,,,20006,,
5012309,剑魂,100012,,,100012,,
5012310,晶魂,20018,,,20018,,
5012409,灵猴,100023,,,100023,,
5012410,黑风老妖,20034,,,20034,,
5012509,麟鹿,100015,,,100015,,
5012510,地狱三头犬,20025,,,20025,,
5012609,硬壳龟,100027,,,100027,,
5012610,白象精,20029,,,20029,,
5012709,木鱼怪,100026,,,100026,,
5012710,朱雀,20039,,,20039,,
5012809,寒霜狼,100011,,,100011,,
5012810,深渊之龙,100039,,,100039,,
5012909,魔爪花,100025,,,100025,,
5012910,封蛇,20032,,,20032,,
5013009,剑魂,100012,,,100012,,
5013010,鲛人,20003,,,20003,,
5013109,邪毒蜂,100018,,,100018,,
5013110,桃花仙子,17003,,,17003,,
5013209,异面怪,100009,,,100009,,
5013210,鱼精,20005,,,20005,,
5013309,瞌睡蛇,100020,,,100020,,
5013310,鲛人,20003,,,20003,,
5013409,冰火螳螂,100016,,,100016,,
5013410,百花仙子,17009,,,17009,,
5013509,寒霜狼,100011,,,100011,,
5013510,蓝巨人,20045,,,20045,,
5013609,邪毒蜂,100018,,,100018,,
5013610,朱雀,20039,,,20039,,
5013709,炎魔,100017,,,100017,,
5013710,流浪剑客,17005,,,17005,,
5013809,硬壳龟,100027,,,100027,,
5013810,上官清,100031,,,100031,,
5013909,石狮,100007,,,100007,,
5013910,魅,100040,,,100040,,
5014009,石巨人,100024,,,100024,,
5014010,小白虎,20011,,,20011,,
5014109,木鱼怪,100026,,,100026,,
5014110,鲨鱼精,20007,,,20007,,
5014209,小僵尸,100019,,,100019,,
5014210,上官清,100031,,,100031,,
5014309,石巨人,100024,,,100024,,
5014310,剑邪,20012,,,20012,,
5014409,木鱼怪,100026,,,100026,,
5014410,朱雀,20039,,,20039,,
5014509,蚌精,100005,,,100005,,
5014510,鱼精,20005,,,20005,,
5014609,石巨人,100024,,,100024,,
5014610,业魔,20027,,,20027,,
5014709,瞌睡蛇,100020,,,100020,,
5014710,水龙,20038,,,20038,,
5014809,寒霜狼,100011,,,100011,,
5014810,九尾狐,20016,,,20016,,
5014909,冰火螳螂,100016,,,100016,,
5014910,地狱三头犬,20025,,,20025,,
5015009,麟鹿,100015,,,100015,,
5015010,熊猫,20021,,,20021,,
5015109,古树精,100013,,,100013,,
5015110,剑邪,20012,,,20012,,
5015209,小僵尸,100019,,,100019,,
5015210,增长天王,17007,,,17007,,
5015309,蛮牛,100006,,,100006,,
5015310,白熊精,20015,,,20015,,
5015409,寒霜狼,100011,,,100011,,
5015410,青龙,20040,,,20040,,
5015509,炎魔,100017,,,100017,,
5015510,地狱三头犬,20025,,,20025,,
5015609,石狮,100007,,,100007,,
5015610,百花仙子,17009,,,17009,,
5015709,小骷髅,100003,,,100003,,
5015710,宠物剑邪,100030,,,100030,,
5015809,魔爪花,100025,,,100025,,
5015810,星魔,20026,,,20026,,
5015909,灵猴,100023,,,100023,,
5015910,猪刚鬣,20043,,,20043,,
5016009,古树精,100013,,,100013,,
5016010,蓝巨人,20045,,,20045,,
5016109,白熊精,20015,,,20015,,
5016110,黑风小妖,20020,,,20020,,
5016209,蝶精灵,100010,,,100010,,
5016210,鱼精,20005,,,20005,,
5016309,小僵尸,100019,,,100019,,
5016310,酒仙,20036,,,20036,,
5016409,小乌龟,100001,,,100001,,
5016410,逸琼玄女,100032,,,100032,,
5016509,剑魂,100012,,,100012,,
5016510,百花仙子,17009,,,17009,,
5016609,麟鹿,100015,,,100015,,
5016610,阎罗王,17008,,,17008,,
5016709,巫龟,100022,,,100022,,
5016710,月光蝶,17001,,,17001,,
5016809,魔爪花,100025,,,100025,,
5016810,流浪剑客,17005,,,17005,,
5016909,蚌精,100005,,,100005,,
5016910,穷奇,100038,,,100038,,
5017009,剑魂,100012,,,100012,,
5017010,百花仙子,17009,,,17009,,
5017109,木鱼怪,100026,,,100026,,
5017110,魅,100040,,,100040,,
5017209,利刃猿,100028,,,100028,,
5017210,青龙,20040,,,20040,,
5017309,异面怪,100009,,,100009,,
5017310,九尾狐,20016,,,20016,,
5017409,小乌龟,100001,,,100001,,
5017410,熊猫,20021,,,20021,,
5017509,寒霜狼,100011,,,100011,,
5017510,青龙,20040,,,20040,,
5017609,小骷髅,100003,,,100003,,
5017610,剑灵,20006,,,20006,,
5017709,林妖,100014,,,100014,,
5017710,熊精,20009,,,20009,,
5017809,利刃猿,100028,,,100028,,
5017810,月光蝶,17001,,,17001,,
5017909,异面怪,100009,,,100009,,
5017910,剑邪,20012,,,20012,,
5018009,麟鹿,100015,,,100015,,
5018010,狻猊,20037,,,20037,,
5018109,蚌精,100005,,,100005,,
5018110,宠物剑邪,100030,,,100030,,
5018209,冰火螳螂,100016,,,100016,,
5018210,靡籁,100036,,,100036,,
5018309,剑魂,100012,,,100012,,
5018310,星魔,20026,,,20026,,
5018409,小僵尸,100019,,,100019,,
5018410,猿猴,20024,,,20024,,
5018509,林妖,100014,,,100014,,
5018510,黑风小妖,20020,,,20020,,
5018609,灵猴,100023,,,100023,,
5018610,业魔,20027,,,20027,,
5018709,石巨人,100024,,,100024,,
5018710,流浪剑客,17005,,,17005,,
5018809,巫龟,100022,,,100022,,
5018810,鲛人,20003,,,20003,,
5018909,灵猴,100023,,,100023,,
5018910,雷震子,17010,,,17010,,
5019009,硬壳龟,100027,,,100027,,
5019010,宠物剑邪,100030,,,100030,,
5019109,蝶精灵,100010,,,100010,,
5019110,招财猫,20035,,,20035,,
5019209,冰火螳螂,100016,,,100016,,
