##关卡ID,名称,boss图,xml提示,索引名称,关卡等级,关卡集合序号,章节名称,章节索引名称,背景地图,地图,X坐标,Y坐标,战斗地图,战斗地图X,战斗地图Y,"引导性检查（{""appointLevel"", 20}/{""equipCheck""}/{""awakeCheck"", 20}）",标题（用于文字简介）,"偏移（{x, y, x1, x2, w}）",品质基数 100白色101蓝色102金色105传奇,"三星奖励（{物品entryId, 数量, 品质}",基础奖励,"可能奖励（1为金钱,2为元宝,3为装备,若为普通物品则直接以字符串格式填写物品的id：""10001""）",关卡礼包npcEntryId,消耗体力,地图名,遇多少次怪,关联任务ID,关联开启功能信息索引,战斗中表演的电影的索引（文件名）,怪物库,敌营战力,下一关卡,战败提示,轨迹点,显示条件
Id_kn,name_s,bossImage_n,namexml_s,indexName_s,camLevel,chapterId_n,chapterName_s,chapterIndexName_s,bgImage_s,mapId_n,x_n,y_n,fightMap_n,fightMapX_n,fightMapY_n,guideCheck_t,title_s,offset_t,base_t,starItem_t,basePrize_t,prize_t,gift_t,consume_n,map_c,autoFightNum_n,taskId_n,funcIndex_s,movieName_s,enemy_t,fighting_n,next_n,lostTips_s,spot_t,open_c
3674,南天门20-4,17007,,20-4,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=367409,[3]=367409,[4]=367409,[5]=367409,[6]=367409,[8]=367409,[9]=367409,[10]=367410,[11]=367409,[12]=367409",,2675,,,
3675,南天门20-5,20019,,20-5,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=367509,[3]=367509,[4]=367509,[5]=367509,[6]=367509,[8]=367509,[9]=367509,[10]=367510,[11]=367509,[12]=367509",,2676,,,
3676,南天门20-6,17002,,20-6,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=367609,[3]=367609,[4]=367609,[5]=367609,[6]=367609,[8]=367609,[9]=367609,[10]=367610,[11]=367609,[12]=367609",,2677,,,
3677,南天门20-7,17004,,20-7,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=367709,[3]=367709,[4]=367709,[5]=367709,[6]=367709,[8]=367709,[9]=367709,[10]=367710,[11]=367709,[12]=367709",,2678,,,
3678,南天门20-8,17008,,20-8,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=367809,[3]=367809,[4]=367809,[5]=367809,[6]=367809,[8]=367809,[9]=367809,[10]=367810,[11]=367809,[12]=367809",,2679,,,
3679,南天门20-9,20033,,20-9,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=367909,[3]=367909,[4]=367909,[5]=367909,[6]=367909,[8]=367909,[9]=367909,[10]=367910,[11]=367909,[12]=367909",,2680,,,
3680,南天门20-10,17005,,20-10,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,南天门,3,,,,"[2]=368009,[3]=368009,[4]=368009,[5]=368009,[6]=368009,[8]=368009,[9]=368009,[10]=368010,[11]=368009,[12]=368009",,2681,,,
3681,南天门21-1,17010,,21-1,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=368109,[3]=368109,[4]=368109,[5]=368109,[6]=368109,[8]=368109,[9]=368109,[10]=368110,[11]=368109,[12]=368109",,2682,,,
3682,南天门21-2,20023,,21-2,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=368209,[3]=368209,[4]=368209,[5]=368209,[6]=368209,[8]=368209,[9]=368209,[10]=368210,[11]=368209,[12]=368209",,2683,,,
3683,南天门21-3,20028,,21-3,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=368309,[3]=368309,[4]=368309,[5]=368309,[6]=368309,[8]=368309,[9]=368309,[10]=368310,[11]=368309,[12]=368309",,2684,,,
3684,南天门21-4,17010,,21-4,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=368409,[3]=368409,[4]=368409,[5]=368409,[6]=368409,[8]=368409,[9]=368409,[10]=368410,[11]=368409,[12]=368409",,2685,,,
3685,南天门21-5,20017,,21-5,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=368509,[3]=368509,[4]=368509,[5]=368509,[6]=368509,[8]=368509,[9]=368509,[10]=368510,[11]=368509,[12]=368509",,2686,,,
3686,南天门21-6,20026,,21-6,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=368609,[3]=368609,[4]=368609,[5]=368609,[6]=368609,[8]=368609,[9]=368609,[10]=368610,[11]=368609,[12]=368609",,2687,,,
3687,南天门21-7,20016,,21-7,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=368709,[3]=368709,[4]=368709,[5]=368709,[6]=368709,[8]=368709,[9]=368709,[10]=368710,[11]=368709,[12]=368709",,2688,,,
3688,南天门21-8,110009,,21-8,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=368809,[3]=368809,[4]=368809,[5]=368809,[6]=368809,[8]=368809,[9]=368809,[10]=368810,[11]=368809,[12]=368809",,2689,,,
3689,南天门21-9,20007,,21-9,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=368909,[3]=368909,[4]=368909,[5]=368909,[6]=368909,[8]=368909,[9]=368909,[10]=368910,[11]=368909,[12]=368909",,2690,,,
3690,南天门21-10,17010,,21-10,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,南天门,3,,,,"[2]=369009,[3]=369009,[4]=369009,[5]=369009,[6]=369009,[8]=369009,[9]=369009,[10]=369010,[11]=369009,[12]=369009",,2691,,,
3691,南天门22-1,110012,,22-1,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=369109,[3]=369109,[4]=369109,[5]=369109,[6]=369109,[8]=369109,[9]=369109,[10]=369110,[11]=369109,[12]=369109",,2692,,,
3692,南天门22-2,20042,,22-2,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=369209,[3]=369209,[4]=369209,[5]=369209,[6]=369209,[8]=369209,[9]=369209,[10]=369210,[11]=369209,[12]=369209",,2693,,,
3693,南天门22-3,20035,,22-3,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=369309,[3]=369309,[4]=369309,[5]=369309,[6]=369309,[8]=369309,[9]=369309,[10]=369310,[11]=369309,[12]=369309",,2694,,,
3694,南天门22-4,20027,,22-4,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=369409,[3]=369409,[4]=369409,[5]=369409,[6]=369409,[8]=369409,[9]=369409,[10]=369410,[11]=369409,[12]=369409",,2695,,,
3695,南天门22-5,20012,,22-5,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=369509,[3]=369509,[4]=369509,[5]=369509,[6]=369509,[8]=369509,[9]=369509,[10]=369510,[11]=369509,[12]=369509",,2696,,,
3696,南天门22-6,20044,,22-6,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=369609,[3]=369609,[4]=369609,[5]=369609,[6]=369609,[8]=369609,[9]=369609,[10]=369610,[11]=369609,[12]=369609",,2697,,,
3697,南天门22-7,20002,,22-7,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=369709,[3]=369709,[4]=369709,[5]=369709,[6]=369709,[8]=369709,[9]=369709,[10]=369710,[11]=369709,[12]=369709",,2698,,,
3698,南天门22-8,20045,,22-8,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=369809,[3]=369809,[4]=369809,[5]=369809,[6]=369809,[8]=369809,[9]=369809,[10]=369810,[11]=369809,[12]=369809",,2699,,,
3699,南天门22-9,17005,,22-9,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=369909,[3]=369909,[4]=369909,[5]=369909,[6]=369909,[8]=369909,[9]=369909,[10]=369910,[11]=369909,[12]=369909",,2700,,,
3700,南天门22-10,20030,,22-10,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,南天门,3,,,,"[2]=370009,[3]=370009,[4]=370009,[5]=370009,[6]=370009,[8]=370009,[9]=370009,[10]=370010,[11]=370009,[12]=370009",,2701,,,
3701,南天门23-1,20018,,23-1,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=370109,[3]=370109,[4]=370109,[5]=370109,[6]=370109,[8]=370109,[9]=370109,[10]=370110,[11]=370109,[12]=370109",,2702,,,
3702,南天门23-2,20023,,23-2,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=370209,[3]=370209,[4]=370209,[5]=370209,[6]=370209,[8]=370209,[9]=370209,[10]=370210,[11]=370209,[12]=370209",,2703,,,
3703,南天门23-3,20024,,23-3,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=370309,[3]=370309,[4]=370309,[5]=370309,[6]=370309,[8]=370309,[9]=370309,[10]=370310,[11]=370309,[12]=370309",,2704,,,
3704,南天门23-4,100033,,23-4,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=370409,[3]=370409,[4]=370409,[5]=370409,[6]=370409,[8]=370409,[9]=370409,[10]=370410,[11]=370409,[12]=370409",,2705,,,
3705,南天门23-5,20006,,23-5,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=370509,[3]=370509,[4]=370509,[5]=370509,[6]=370509,[8]=370509,[9]=370509,[10]=370510,[11]=370509,[12]=370509",,2706,,,
3706,南天门23-6,20044,,23-6,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=370609,[3]=370609,[4]=370609,[5]=370609,[6]=370609,[8]=370609,[9]=370609,[10]=370610,[11]=370609,[12]=370609",,2707,,,
3707,南天门23-7,20044,,23-7,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=370709,[3]=370709,[4]=370709,[5]=370709,[6]=370709,[8]=370709,[9]=370709,[10]=370710,[11]=370709,[12]=370709",,2708,,,
3708,南天门23-8,17005,,23-8,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=370809,[3]=370809,[4]=370809,[5]=370809,[6]=370809,[8]=370809,[9]=370809,[10]=370810,[11]=370809,[12]=370809",,2709,,,
3709,南天门23-9,110008,,23-9,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=370909,[3]=370909,[4]=370909,[5]=370909,[6]=370909,[8]=370909,[9]=370909,[10]=370910,[11]=370909,[12]=370909",,2710,,,
3710,南天门23-10,20022,,23-10,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,南天门,3,,,,"[2]=371009,[3]=371009,[4]=371009,[5]=371009,[6]=371009,[8]=371009,[9]=371009,[10]=371010,[11]=371009,[12]=371009",,2711,,,
3711,南天门24-1,20046,,24-1,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=371109,[3]=371109,[4]=371109,[5]=371109,[6]=371109,[8]=371109,[9]=371109,[10]=371110,[11]=371109,[12]=371109",,2712,,,
3712,南天门24-2,100031,,24-2,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=371209,[3]=371209,[4]=371209,[5]=371209,[6]=371209,[8]=371209,[9]=371209,[10]=371210,[11]=371209,[12]=371209",,2713,,,
3713,南天门24-3,17002,,24-3,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=371309,[3]=371309,[4]=371309,[5]=371309,[6]=371309,[8]=371309,[9]=371309,[10]=371310,[11]=371309,[12]=371309",,2714,,,
3714,南天门24-4,20036,,24-4,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=371409,[3]=371409,[4]=371409,[5]=371409,[6]=371409,[8]=371409,[9]=371409,[10]=371410,[11]=371409,[12]=371409",,2715,,,
3715,南天门24-5,20013,,24-5,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=371509,[3]=371509,[4]=371509,[5]=371509,[6]=371509,[8]=371509,[9]=371509,[10]=371510,[11]=371509,[12]=371509",,2716,,,
3716,南天门24-6,17005,,24-6,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=371609,[3]=371609,[4]=371609,[5]=371609,[6]=371609,[8]=371609,[9]=371609,[10]=371610,[11]=371609,[12]=371609",,2717,,,
3717,南天门24-7,20033,,24-7,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=371709,[3]=371709,[4]=371709,[5]=371709,[6]=371709,[8]=371709,[9]=371709,[10]=371710,[11]=371709,[12]=371709",,2718,,,
3718,南天门24-8,20036,,24-8,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=371809,[3]=371809,[4]=371809,[5]=371809,[6]=371809,[8]=371809,[9]=371809,[10]=371810,[11]=371809,[12]=371809",,2719,,,
3719,南天门24-9,20024,,24-9,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=371909,[3]=371909,[4]=371909,[5]=371909,[6]=371909,[8]=371909,[9]=371909,[10]=371910,[11]=371909,[12]=371909",,2720,,,
3720,南天门24-10,20047,,24-10,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,南天门,3,,,,"[2]=372009,[3]=372009,[4]=372009,[5]=372009,[6]=372009,[8]=372009,[9]=372009,[10]=372010,[11]=372009,[12]=372009",,2721,,,
3721,南天门25-1,20009,,25-1,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=372109,[3]=372109,[4]=372109,[5]=372109,[6]=372109,[8]=372109,[9]=372109,[10]=372110,[11]=372109,[12]=372109",,2722,,,
3722,南天门25-2,20036,,25-2,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=372209,[3]=372209,[4]=372209,[5]=372209,[6]=372209,[8]=372209,[9]=372209,[10]=372210,[11]=372209,[12]=372209",,2723,,,
3723,南天门25-3,20024,,25-3,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=372309,[3]=372309,[4]=372309,[5]=372309,[6]=372309,[8]=372309,[9]=372309,[10]=372310,[11]=372309,[12]=372309",,2724,,,
3724,南天门25-4,20004,,25-4,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=372409,[3]=372409,[4]=372409,[5]=372409,[6]=372409,[8]=372409,[9]=372409,[10]=372410,[11]=372409,[12]=372409",,2725,,,
3725,南天门25-5,17004,,25-5,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=372509,[3]=372509,[4]=372509,[5]=372509,[6]=372509,[8]=372509,[9]=372509,[10]=372510,[11]=372509,[12]=372509",,2726,,,
3726,南天门25-6,20046,,25-6,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=372609,[3]=372609,[4]=372609,[5]=372609,[6]=372609,[8]=372609,[9]=372609,[10]=372610,[11]=372609,[12]=372609",,2727,,,
3727,南天门25-7,20008,,25-7,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=372709,[3]=372709,[4]=372709,[5]=372709,[6]=372709,[8]=372709,[9]=372709,[10]=372710,[11]=372709,[12]=372709",,2728,,,
3728,南天门25-8,110011,,25-8,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=372809,[3]=372809,[4]=372809,[5]=372809,[6]=372809,[8]=372809,[9]=372809,[10]=372810,[11]=372809,[12]=372809",,2729,,,
3729,南天门25-9,17010,,25-9,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,南天门,3,,,,"[2]=372909,[3]=372909,[4]=372909,[5]=372909,[6]=372909,[8]=372909,[9]=372909,[10]=372910,[11]=372909,[12]=372909",,2730,,,
3730,南天门25-10,20018,,25-10,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,南天门,3,,,,"[2]=373009,[3]=373009,[4]=373009,[5]=373009,[6]=373009,[8]=373009,[9]=373009,[10]=373010,[11]=373009,[12]=373009",,2731,,,
3731,瑶池仙境1-1,20008,,1-1,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=373109,[3]=373109,[4]=373109,[5]=373109,[6]=373109,[8]=373109,[9]=373109,[10]=373110,[11]=373109,[12]=373109",,2732,,,
3732,瑶池仙境1-2,110012,,1-2,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=373209,[3]=373209,[4]=373209,[5]=373209,[6]=373209,[8]=373209,[9]=373209,[10]=373210,[11]=373209,[12]=373209",,2733,,,
3733,瑶池仙境1-3,20009,,1-3,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=373309,[3]=373309,[4]=373309,[5]=373309,[6]=373309,[8]=373309,[9]=373309,[10]=373310,[11]=373309,[12]=373309",,2734,,,
3734,瑶池仙境1-4,20018,,1-4,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=373409,[3]=373409,[4]=373409,[5]=373409,[6]=373409,[8]=373409,[9]=373409,[10]=373410,[11]=373409,[12]=373409",,2735,,,
3735,瑶池仙境1-5,20001,,1-5,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=373509,[3]=373509,[4]=373509,[5]=373509,[6]=373509,[8]=373509,[9]=373509,[10]=373510,[11]=373509,[12]=373509",,2736,,,
3736,瑶池仙境1-6,110009,,1-6,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=373609,[3]=373609,[4]=373609,[5]=373609,[6]=373609,[8]=373609,[9]=373609,[10]=373610,[11]=373609,[12]=373609",,2737,,,
3737,瑶池仙境1-7,20031,,1-7,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=373709,[3]=373709,[4]=373709,[5]=373709,[6]=373709,[8]=373709,[9]=373709,[10]=373710,[11]=373709,[12]=373709",,2738,,,
3738,瑶池仙境1-8,20014,,1-8,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=373809,[3]=373809,[4]=373809,[5]=373809,[6]=373809,[8]=373809,[9]=373809,[10]=373810,[11]=373809,[12]=373809",,2739,,,
3739,瑶池仙境1-9,20033,,1-9,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=373909,[3]=373909,[4]=373909,[5]=373909,[6]=373909,[8]=373909,[9]=373909,[10]=373910,[11]=373909,[12]=373909",,2740,,,
3740,瑶池仙境1-10,20046,,1-10,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,瑶池仙境,3,,,,"[2]=374009,[3]=374009,[4]=374009,[5]=374009,[6]=374009,[8]=374009,[9]=374009,[10]=374010,[11]=374009,[12]=374009",,2741,,,
3741,瑶池仙境2-1,20042,,2-1,0,1275,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=374109,[3]=374109,[4]=374109,[5]=374109,[6]=374109,[8]=374109,[9]=374109,[10]=374110,[11]=374109,[12]=374109",,2742,,,
3742,瑶池仙境2-2,110012,,2-2,0,1275,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=374209,[3]=374209,[4]=374209,[5]=374209,[6]=374209,[8]=374209,[9]=374209,[10]=374210,[11]=374209,[12]=374209",,2743,,,
3743,瑶池仙境2-3,20029,,2-3,0,1275,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,瑶池仙境,3,,,,"[2]=374309,[3]=374309,[4]=374309,[5]=374309,[6]=374309,[8]=374309,[9]=374309,[10]=374310,[11]=374309,[12]=374309",,2744,,,
